Date,drawdown
2024-10-30,-0.013655929046009763
2024-10-31,-0.05039374768979976
2024-11-01,-0.045556028532162784
2024-11-04,-0.047006353128465905
2024-11-05,-0.0341935129230736
2024-11-06,-0.014347859173900135
2024-11-07,0.0
2024-11-08,-0.003028601684734622
2024-11-11,-0.012527730230593837
2024-11-12,-0.005252248245719571
2024-11-13,-0.006284770878755563
2024-11-14,-0.002673458232996584
2024-11-15,-0.024729726166442867
2024-11-18,-0.023198864384547102
2024-11-19,-0.009170328886921597
2024-11-20,-0.011568202186700405
2024-11-21,-0.010515118741400209
2024-11-22,-0.013921927068826223
2024-11-25,-0.019354394743491987
2024-11-26,-0.008838560608153356
2024-11-27,-0.01551549635939864
2024-11-29,-0.005980515319445101
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,-0.003752979036238391
2024-12-09,-0.006118313508565731
2024-12-10,-0.014156528372589627
2024-12-11,-0.0027907018270929562
2024-12-12,-0.005830494895261218
2024-12-13,-0.01263461766501639
2024-12-16,-0.010504164516419112
2024-12-17,-0.010601286546818245
2024-12-18,-0.03573475716233443
2024-12-19,-0.03103483492508441
2024-12-20,-0.016525862562876803
2024-12-23,-0.006158508039297517
2024-12-24,0.0
2024-12-26,-0.00040344476682208086
2024-12-27,-0.016010742916831022
2024-12-30,-0.024537032144591797
2024-12-31,-0.03481504715175532
2025-01-02,-0.036383991857252274
2025-01-03,-0.020648131344503384
2025-01-06,-0.006743814634121437
2025-01-07,-0.031550045893933065
2025-01-08,-0.029506951684941773
2025-01-10,-0.049771067702925054
2025-01-13,-0.05760441757323809
2025-01-14,-0.06188281986052924
2025-01-15,-0.03931582510184406
2025-01-16,-0.05541271242340062
2025-01-17,-0.04161047713960375
2025-01-21,-0.04212733693298165
2025-01-22,-0.019433305031559267
2025-01-23,-0.017755310758050147
2025-01-24,-0.028697604089678252
2025-01-27,-0.07496366877730454
2025-01-28,-0.03828210495025053
2025-01-29,-0.05095564397595587
2025-01-30,-0.06476916041131053
2025-01-31,-0.0762998325200146
2025-02-03,-0.09478086189745683
2025-02-04,-0.08393800216358915
2025-02-05,-0.07119757577192398
2025-02-06,-0.06117363884677551
2025-02-07,-0.0703711781518922
2025-02-10,-0.06054316953702177
2025-02-11,-0.05709493882754435
2025-02-12,-0.05793193887901127
2025-02-13,-0.04267042190741066
2025-02-14,-0.03467620290638018
2025-02-18,-0.03242907709255982
2025-02-19,-0.028749395211459805
2025-02-20,-0.02600046336643258
2025-02-21,-0.04523500354174237
2025-02-24,-0.05478089655113094
2025-02-25,-0.06632660701487947
2025-02-26,-0.0631184976593736
2025-02-27,-0.0948954580879201
2025-02-28,-0.07573736296844591
2025-03-03,-0.1095070211446535
2025-03-04,-0.11032648481591356
2025-03-05,-0.09863819461973755
2025-03-06,-0.11871365159553182
2025-03-07,-0.11182033455837559
2025-03-10,-0.14794603244617055
2025-03-11,-0.15235695145480754
2025-03-12,-0.14020618749826153
2025-03-13,-0.15328299981011506
2025-03-14,-0.12887197646621917
2025-03-17,-0.13046547647268603
2025-03-18,-0.1446664695026777
2025-03-19,-0.13358052761114503
2025-03-20,-0.1340525099335822
2025-03-21,-0.12886689184696665
2025-03-24,-0.11479102751900705
2025-03-25,-0.11140072890670538
2025-03-26,-0.13235757903848233
2025-03-27,-0.13482438964984644
2025-03-28,-0.15511905166557083
2025-03-31,-0.15405410464024183
2025-04-01,-0.14522814118183114
2025-04-02,-0.1427156961045254
2025-04-03,-0.1968842620510426
2025-04-04,-0.24680662300464817
2025-04-07,-0.2486945854497674
2025-04-08,-0.26559366954235053
2025-04-09,-0.1718419715097459
2025-04-10,-0.20760988019909055
2025-04-11,-0.18647638819269818
2025-04-14,-0.18081530594095674
2025-04-15,-0.18013783190785582
2025-04-16,-0.21512026666621165
2025-04-17,-0.21987116964497266
2025-04-21,-0.2420423600823065
2025-04-22,-0.22297540445676234
2025-04-23,-0.2039878571137489
2025-04-24,-0.18238239520514454
2025-04-25,-0.16902058291218047
2025-04-28,-0.17276679656684246
2025-04-29,-0.16834980694902735
2025-04-30,-0.16654940838677135
2025-05-01,-0.14388028072996062
2025-05-02,-0.13849070929728624
2025-05-05,-0.14745665190872026
2025-05-06,-0.15158027426289378
2025-05-07,-0.14662334391933318
2025-05-08,-0.1408740445679575
2025-05-09,-0.14106716639770045
2025-05-12,-0.10446164164871907
2025-05-13,-0.08851487671805713
2025-05-14,-0.07765118715769803
2025-05-15,-0.07783621787547435
2025-05-16,-0.07503600012983169
2025-05-19,-0.07489385911190072
2025-05-20,-0.08020157449628973
2025-05-21,-0.09675967085632464
2025-05-22,-0.09459018477009717
2025-05-23,-0.1080726097876773
2025-05-27,-0.08572941975260351
2025-05-28,-0.08964102773621341
2025-05-29,-0.0813459985322369
2025-05-30,-0.08653058871992758
2025-06-02,-0.07971498500262009
2025-06-03,-0.06978271852399998
2025-06-04,-0.06875900672884683
2025-06-05,-0.07369773055925943
2025-06-06,-0.06338783701798556
2025-06-09,-0.06335483591073487
2025-06-10,-0.0593519461557509
2025-06-11,-0.06557056026458241
2025-06-12,-0.057559425082259974
2025-06-13,-0.07039102310834522
2025-06-16,-0.059424542587316886
2025-06-17,-0.06622900580349111
2025-06-18,-0.06188079706430971
2025-06-20,-0.06125097825545556
2025-06-23,-0.05364958296485389
2025-06-24,-0.04442792220598668
2025-06-25,-0.0316098991318271
2025-06-26,-0.026751153864234767
2025-06-27,-0.02194055409272655
2025-06-30,-0.014755275402199897
2025-07-01,-0.021765149955061958
2025-07-02,-0.009537852008038694
2025-07-03,0.0
2025-07-07,-0.008414212601188908
2025-07-08,-0.006285678476618983
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,-0.00019420547091308915
2025-07-14,-0.004183172862379014
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,-0.0004676458374384129
2025-07-21,0.0
2025-07-22,-0.006501647317364134
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-28,0.0
2025-07-29,-0.005654388793193799
2025-07-30,-0.0029995607842555616
2025-07-31,0.0
2025-08-01,-0.020803330267366693
2025-08-04,-0.0019195789978432298
2025-08-05,-0.009842622967876413
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-11,-0.0035945585682881642
2025-08-12,0.0
2025-08-13,-0.0014480605814314318
2025-08-14,-0.0005141424486480028
2025-08-15,-0.005652281939401926
2025-08-18,-0.0057905601144414565
2025-08-19,-0.019901375319057002
2025-08-20,-0.027726569915856536
2025-08-21,-0.03079624446519036
2025-08-22,-0.018476545266337685
2025-08-25,-0.019150801052859157
2025-08-26,-0.01423976680229011
2025-08-27,-0.010348201381788935
2025-08-28,-0.007805578716614581
2025-08-29,-0.01956458254804827
2025-09-02,-0.029548754235110275
2025-09-03,-0.019284979543337633
2025-09-04,-0.0131434728957045
2025-09-05,-0.027093369133999623
2025-09-08,-0.02490157027776496
2025-09-09,-0.024357608633030603
2025-09-10,-0.021485913964417125
2025-09-11,-0.015885577466122625
2025-09-12,-0.006456202356493579
2025-09-15,0.0
2025-09-16,-0.005971889185696355
2025-09-17,-0.011537467076358054
2025-09-18,-0.003810909634141102
2025-09-19,0.0
2025-09-22,0.0
2025-09-23,-0.012684667582374076
2025-09-24,-0.01711898495806108
2025-09-25,-0.01436368416302003
2025-09-26,-0.01147635309029682
2025-09-29,-0.005244057380561884
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,-4.7258146375961374e-05
2025-10-06,0.0
2025-10-07,-0.003988250389112102
2025-10-08,0.0
2025-10-09,-0.00128743129147324
2025-10-10,-0.0349374907554606
2025-10-13,-0.020766396614160243
2025-10-14,-0.03220670527757419
2025-10-15,-0.02994157190563862
2025-10-16,-0.031649653120715215
2025-10-17,-0.022789347274771776
2025-10-20,-0.010064185821527571
2025-10-21,-0.011165572730951756
2025-10-22,-0.016384271498767977
2025-10-23,-0.011297102230958034
2025-10-24,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,-0.013653544751335844
2025-10-31,-0.018027337573570335
2025-11-03,-0.013873169754294645
2025-11-04,-0.027156396430851326
2025-11-05,-0.03393680638697971
2025-11-06,-0.05069845891417091
2025-11-07,-0.05165672810729749
2025-11-10,-0.02921710206554895
2025-11-11,-0.029483357473750083
2025-11-12,-0.028949381516915063
2025-11-13,-0.04608372154010609
2025-11-14,-0.0391650386065755
2025-11-17,-0.05164053811245972
2025-11-18,-0.06689906905500387
2025-11-19,-0.06165286591834018
2025-11-20,-0.07858096050282015
2025-11-21,-0.0771219422927234
2025-11-24,-0.06441386776066726
2025-11-25,-0.06600529128853005
2025-11-26,-0.05659907661556707
2025-11-28,-0.05537600403011356
2025-12-01,-0.05156351046066754
2025-12-02,-0.044947113894787005
2025-12-03,-0.05435803956956742
2025-12-04,-0.05058880153115053
2025-12-05,-0.051883849918148095
2025-12-08,-0.045484504324982966
2025-12-09,-0.04656263568954078
2025-12-10,-0.05176503229026652
2025-12-11,-0.05313789090970478
2025-12-12,-0.06577651876227553
2025-12-15,-0.06978514400107061
2025-12-16,-0.06735113607928278
2025-12-17,-0.08149624541520917
2025-12-18,-0.07145465069906354
2025-12-19,-0.0582163727872439
2025-12-22,-0.05608718345414121
2025-12-23,-0.04587952476253765
2025-12-24,-0.043960483381770055
2025-12-26,-0.04207398779898042
2025-12-29,-0.04583473834312668
2025-12-30,-0.04739683119033755
2025-12-31,-0.05345178004917084
